target_gene	target_pfam	target_name	tf	target_tpm	tf_gene	tf_pfam	tf_name	motif	tf_tpm	cor	reporterline	lines
Nvec_NVE4126	""	""	FALSE	6.31493427703385	Nvec_vc1.1_XM_032367288.2	GATA2/GATA3	GATA.HG1.8:GATA1/GATA2/GATA3	ARCH7_GATA2_GATA3_Gata4	55.978439170084	0.82718584209941	Fox	Fox
Nvec_NVE4603	""	""	FALSE	62.5625230188847	Nvec_vc1.1_XM_001633894.3	TFAP2A/TFAP2B/TFAP2C/TFAP2D/TFAP2E	AP-2.HG1.0:TFAP2A/TFAP2B/TFAP2C/TFAP2D/TFAP2E	ARCH286_AP_2_Tfap2a_TFAP2C	16.307480895034	0.87436756323303	Fox	Fox
Nvec_NVE4974	DUF4500/	Small integral membrane protein 8	FALSE	245.737390950901	Nvec_vc1.1_XM_048729815.1	ZFP42	zf-C2H2.HG12.2:YY1/YY2/ZFP42	ARCH458_ZFP42_YY1	35.7824540651801	0.805952177296179	Fox	Fox+Elav+Ncol
Nvec_NVE515	""	""	FALSE	56.0269828277311	Nvec_vc1.1_XM_001633894.3	TFAP2A/TFAP2B/TFAP2C/TFAP2D/TFAP2E	AP-2.HG1.0:TFAP2A/TFAP2B/TFAP2C/TFAP2D/TFAP2E	ARCH286_AP_2_Tfap2a_TFAP2C	16.307480895034	0.833857831572309	Fox	Fox+Elav
Nvec_NVE5783	""	""	FALSE	35.3075634921451	Nvec_vc1.1_XM_032380334.2	islike:RFX6	RFX.HG1.0:RFX4/RFX6/RFX8	ARCH467_islike_RFX6_Rfx	30.2055229768142	0.890651388199666	Fox	Fox+Elav+Ncol
Nvec_NVE8182	""	""	FALSE	61.6031380634783	Nvec_vc1.1_XM_032363992.2	POU_POU4F1/POU_POU4F2/POU_POU4F3	Homeodomains.HG19.0:POU_POU4F1/POU_POU4F2/POU_POU4F3	ARCH1678_POU3F2_POU3F1_POU3F4_POU3F3	81.9410009789932	0.931438363568553	Fox	Fox+Elav+Ncol
Nvec_NVE8182	""	""	FALSE	61.6031380634783	Nvec_vc1.1_XM_032365297.2	PRDM6	zf-C2H2.HG5.17:PRDM6	ARCH1706_zf_C2H2_CG12605	10.9107192842528	0.905895546371476	Fox	Fox+Ncol
Nvec_NVE970	""	""	FALSE	6.14239066369705	Nvec_vc1.1_XM_032367288.2	GATA2/GATA3	GATA.HG1.8:GATA1/GATA2/GATA3	ARCH7_GATA2_GATA3_Gata4	55.978439170084	0.839740781264997	Fox	Fox+Elav
Nvec_v1g131067	Ribosomal_L30/	39S ribosomal protein L30, mitochondrial	FALSE	76.296939901342	Nvec_vc1.1_XM_048729815.1	ZFP42	zf-C2H2.HG12.2:YY1/YY2/ZFP42	ARCH458_ZFP42_YY1	35.7824540651801	0.854059153177253	Fox	Fox+Elav+Ncol
Nvec_v1g160811	""	""	FALSE	411.17351722271	Nvec_vc1.1_XM_032367288.2	GATA2/GATA3	GATA.HG1.8:GATA1/GATA2/GATA3	ARCH7_GATA2_GATA3_Gata4	55.978439170084	0.838435126972979	Fox	Fox+Elav+Ncol
Nvec_v1g196131	SNF/	Sodium-dependent neutral amino acid transporter SLC6A17	FALSE	65.6990000385204	Nvec_vc1.1_XM_032363992.2	POU_POU4F1/POU_POU4F2/POU_POU4F3	Homeodomains.HG19.0:POU_POU4F1/POU_POU4F2/POU_POU4F3	ARCH1678_POU3F2_POU3F1_POU3F4_POU3F3	81.9410009789932	0.876682249446479	Fox	Fox+Ncol
Nvec_v1g196131	SNF/	Sodium-dependent neutral amino acid transporter SLC6A17	FALSE	65.6990000385204	Nvec_vc1.1_XM_032387167.2	FOXD3	Forkhead.HG1.16:FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3/FOXF1/FOXF2/FOXH1/FOXQ1	ARCH1922_Forkhead_FOXR2	17.876250944524	0.910603615322064	Fox	Fox+Elav+Ncol
Nvec_v1g199202	7tm_1/	GPCR-rhodopsin:like:GPR27/GPR50/GPR85/GPR173:likeclu:48/49	FALSE	31.309603387406	Nvec_vc1.1_XM_001634550.3	""	HLH.HG2.5:like:HES1/HES2/HES3/HES4/HES5/HES6/HES7:likeclu:13	ARCH691_HLH_TCF3	0.419780770574088	0.909624690125839	Fox	Fox+Ncol
Nvec_v1g199202	7tm_1/	GPCR-rhodopsin:like:GPR27/GPR50/GPR85/GPR173:likeclu:48/49	FALSE	31.309603387406	Nvec_vc1.1_XM_032363992.2	POU_POU4F1/POU_POU4F2/POU_POU4F3	Homeodomains.HG19.0:POU_POU4F1/POU_POU4F2/POU_POU4F3	ARCH1678_POU3F2_POU3F1_POU3F4_POU3F3	81.9410009789932	0.893384238257447	Fox	Fox+Ncol
Nvec_v1g204906	Ank_2/	Protein phosphatase 1 regulatory subunit 12C	FALSE	337.629135408987	Nvec_vc1.1_XM_032375602.2	INSM1/INSM2	zf-C2H2.HG3.1:INSM1/INSM2	ARCH2658_zf_C2H2_ZNF792	411.17351722271	0.807230135937992	Fox	Fox
Nvec_v1g204906	Ank_2/	Protein phosphatase 1 regulatory subunit 12C	FALSE	337.629135408987	Nvec_vc1.1_XM_032380334.2	islike:RFX6	RFX.HG1.0:RFX4/RFX6/RFX8	ARCH467_islike_RFX6_Rfx	30.2055229768142	0.917429034445748	Fox	Fox
Nvec_v1g210131	LicD/	""	FALSE	48.4640443635372	Nvec_vc1.1_XM_032375228.2	islike:RFX4/RFX6	RFX.HG1.0:RFX4/RFX6/RFX8	ARCH1154_RFX_RFX2	60.20773113635	0.860159498628858	Fox	Fox
Nvec_v1g214208	7tm_1/	GPCR-rhodopsin:NA	FALSE	6.4550982585615	Nvec_vc1.1_XM_001633894.3	TFAP2A/TFAP2B/TFAP2C/TFAP2D/TFAP2E	AP-2.HG1.0:TFAP2A/TFAP2B/TFAP2C/TFAP2D/TFAP2E	ARCH286_AP_2_Tfap2a_TFAP2C	16.307480895034	0.937062658659718	Fox	Fox+Elav
Nvec_v1g214208	7tm_1/	GPCR-rhodopsin:NA	FALSE	6.4550982585615	Nvec_vc1.1_XM_032367288.2	GATA2/GATA3	GATA.HG1.8:GATA1/GATA2/GATA3	ARCH7_GATA2_GATA3_Gata4	55.978439170084	0.937512628674934	Fox	Fox
Nvec_v1g238275	""	""	FALSE	62.4990454215	Nvec_vc1.1_XM_032375349.2	""	HLH.HG2.2:like:HES1/HES2/HES3/HES4/HES5/HES6/HES7:likeclu:13	ARCH1610_HLH_Tcf4	0.184758062983215	0.933434598930269	Fox	Fox+Elav+Ncol
Nvec_v1g238315	""	""	FALSE	91.4947395165924	Nvec_vc1.1_XM_032375228.2	islike:RFX4/RFX6	RFX.HG1.0:RFX4/RFX6/RFX8	ARCH1154_RFX_RFX2	60.20773113635	0.901712135420748	Fox	Fox
Nvec_v1g238875	""	""	FALSE	140.244503103961	Nvec_vc1.1_XM_032367288.2	GATA2/GATA3	GATA.HG1.8:GATA1/GATA2/GATA3	ARCH7_GATA2_GATA3_Gata4	55.978439170084	0.950945624992053	Fox	Fox+Elav
Nvec_v1g238875	""	""	FALSE	140.244503103961	Nvec_vc1.1_XM_032377897.2	ETV1/ETV4/ETV5	Ets.HG1.10:ETV1/ETV4/ETV5	ARCH346_Ets_GABPA_ELK4_ELK1_Elk1	39.2407846543778	0.97704909400485	Fox	Fox+Elav
Nvec_v1g241280	""	""	FALSE	13.1970875711238	Nvec_vc1.1_XM_048724319.1	FOXD3	Forkhead.HG1.16:FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3/FOXF1/FOXF2/FOXH1/FOXQ1	ARCH1865_FOXD3_bin	84.3441195048358	0.828992905043243	Fox	Fox+Elav
Nvec_v1g242538	""	""	FALSE	64.5217197713593	Nvec_vc1.1_XM_032381270.2	zf-C2H2/zf-C2H2/zf-H2C2_2/zf-H2C2_2/	Transcriptional repressor scratch 1	ARCH1687_zf_C2H2_SCRT1_SCRT2	66.214835461177	-0.809115508357788	Fox	Fox+Elav+Ncol
Nvec_v1g87960	7tm_1/7tm_1/	GPCR-rhodopsin:NA	FALSE	20.1903290556713	Nvec_vc1.1_XM_032375228.2	islike:RFX4/RFX6	RFX.HG1.0:RFX4/RFX6/RFX8	ARCH1154_RFX_RFX2	60.20773113635	0.954089036397582	Fox	Fox
Nvec_vc1.1_XM_001621716.3	DSPc/	Y_phosphatase:like:DUSP1/DUSP4/DUSP5:likeclu:6	FALSE	21.8078928928071	Nvec_vc1.1_XM_048729815.1	ZFP42	zf-C2H2.HG12.2:YY1/YY2/ZFP42	ARCH458_ZFP42_YY1	35.7824540651801	0.811436428227302	Fox	Fox+Elav+Ncol
Nvec_vc1.1_XM_001621809.3	Metallophos/	Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform	FALSE	117.315497428304	Nvec_vc1.1_XM_001630336.3	NR2E1	zf-C4_Nuclear_receptors.HG1.29:NR2E1/NR2E3	ARCH157_NR2E1_Nr2e1_tll	2.83908537212181	0.810189763683586	Fox	Fox+Elav+Ncol
Nvec_vc1.1_XM_001621919.3	""	Cysteine/serine-rich nuclear protein 3	FALSE	227.681206949434	Nvec_vc1.1_XM_032363859.2	FOXP1/FOXP2/FOXP3/FOXP4	Forkhead.HG4.0:FOXP1/FOXP2/FOXP3/FOXP4	ARCH1479_FOXP1_FOXP2_FOXP3_FOXP4_zf_C2H2_FoxP_Aef1	8.60698513714195	0.878966295499461	Fox	Fox
Nvec_vc1.1_XM_001622279.3	ELO/	Elongation of very long chain fatty acids protein	FALSE	16.4880447978705	Nvec_vc1.1_XM_001625109.3	SINE_SIX3/SINE_SIX5	Homeodomains.HG6.4:SINE_SIX3/SINE_SIX5	ARCH1235_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_ANTP_MNX1_SINE_SIX3_SINE_SIX5_PHOX2B_PHOX2A_PROP1_bsh_CG11294_CG5369_ALX1_PRRX1_CG9876_Optix	77.4633237606476	0.825548231784424	Fox	Fox+Elav
Nvec_vc1.1_XM_001622321.3	""	""	FALSE	5.90728135837591	Nvec_vc1.1_XM_001638266.3	CREBL2	bZIP.HG5.0:CREBL2	ARCH704_CREBL2_CG18619	305.841963566615	0.824020317257859	Fox	Fox
Nvec_vc1.1_XM_001622321.3	""	""	FALSE	5.90728135837591	Nvec_vc1.1_XM_032375602.2	INSM1/INSM2	zf-C2H2.HG3.1:INSM1/INSM2	ARCH2658_zf_C2H2_ZNF792	411.17351722271	0.853830132890188	Fox	Fox
Nvec_vc1.1_XM_001623035.3	ANF_receptor/	ANF_receptor:like:GUCY2D/GUCY2F/NPR1/NPR2/NPR3:likeclu:1/7	FALSE	14.3949088776221	Nvec_vc1.1_XM_032363859.2	FOXP1/FOXP2/FOXP3/FOXP4	Forkhead.HG4.0:FOXP1/FOXP2/FOXP3/FOXP4	ARCH1479_FOXP1_FOXP2_FOXP3_FOXP4_zf_C2H2_FoxP_Aef1	8.60698513714195	0.804904915038305	Fox	Fox
Nvec_vc1.1_XM_001623507.3	GDI/	Rab GDP dissociation inhibitor alpha	FALSE	44.1644897353556	Nvec_vc1.1_XM_032367288.2	GATA2/GATA3	GATA.HG1.8:GATA1/GATA2/GATA3	ARCH7_GATA2_GATA3_Gata4	55.978439170084	0.946498262796919	Fox	Fox+Elav+Ncol
Nvec_vc1.1_XM_001623523.3	CDP-OH_P_transf/	Selenoprotein I	FALSE	36.503234386738	Nvec_vc1.1_XM_001627662.3	E2F4/E2F5	E2F_TDP.HG1.0:E2F4/E2F5	ARCH664_E2F7_E2F8_E2F4_E2F5_E2F2_E2F3	7.86458619915362	0.872833003106045	Fox	Fox+Elav+Ncol
Nvec_vc1.1_XM_001623587.3	zf-C2H2/	cDNA FLJ76083, highly similar to Homo sapiens zinc finger protein 503 (ZNF503), mRNA	FALSE	411.17351722271	Nvec_vc1.1_XM_032381270.2	zf-C2H2/zf-C2H2/zf-H2C2_2/zf-H2C2_2/	Transcriptional repressor scratch 1	ARCH1687_zf_C2H2_SCRT1_SCRT2	66.214835461177	0.911702156477213	Fox	Fox
Nvec_vc1.1_XM_001623716.3	Histone/	Histone H3	FALSE	411.17351722271	Nvec_vc1.1_XM_032377897.2	ETV1/ETV4/ETV5	Ets.HG1.10:ETV1/ETV4/ETV5	ARCH346_Ets_GABPA_ELK4_ELK1_Elk1	39.2407846543778	0.836227491677483	Fox	Fox+Elav+Ncol
Nvec_vc1.1_XM_001623734.3	SIR2.HG4.0:SIRT1	SIR2:SIRT1	FALSE	12.6506969443386	Nvec_vc1.1_XM_032363859.2	FOXP1/FOXP2/FOXP3/FOXP4	Forkhead.HG4.0:FOXP1/FOXP2/FOXP3/FOXP4	ARCH1479_FOXP1_FOXP2_FOXP3_FOXP4_zf_C2H2_FoxP_Aef1	8.60698513714195	0.838727322400455	Fox	Fox+Elav+Ncol
Nvec_vc1.1_XM_001623756.3	PAM2/	Polyadenylate-binding protein-interacting protein 2B	FALSE	411.17351722271	Nvec_vc1.1_XM_032375349.2	""	HLH.HG2.2:like:HES1/HES2/HES3/HES4/HES5/HES6/HES7:likeclu:13	ARCH1610_HLH_Tcf4	0.184758062983215	0.889813998469958	Fox	Fox+Elav+Ncol
Nvec_vc1.1_XM_001623817.3	GPCR-glutamate.HG1.33:GPRC5A/GPRC5B/GPRC5C/GPRC5D/GRM1/GRM2/GRM3/GRM4/GRM5/GRM6/GRM7/GRM8	GPCR-glutamate:GPRC5A/GPRC5B/GPRC5C/GPRC5D/GRM1/GRM2/GRM3/GRM4/GRM5/GRM6/GRM7/GRM8	FALSE	9.0077258909116	Nvec_vc1.1_XM_032377897.2	ETV1/ETV4/ETV5	Ets.HG1.10:ETV1/ETV4/ETV5	ARCH346_Ets_GABPA_ELK4_ELK1_Elk1	39.2407846543778	-0.821800590714684	Fox	Fox
Nvec_vc1.1_XM_001624046.3	""	Forkhead.HG3.0:like:FOXO1/FOXO3/FOXO4/FOXO6:likeclu:1	FALSE	20.51380534672	Nvec_vc1.1_XM_001629694.3	XBP1	bZIP.HG7.0:XBP1	ARCH693_XBP1_FOS_FOSB_FOSL1_FOSL2_bZIP_FOSL1_FOSB_FOS_JDP2_Jdp2_Jra_kay_BATF3_ATF3_JUNB_JUN	411.17351722271	0.8536316313031	Fox	Fox+Ncol
Nvec_vc1.1_XM_001624115.3	7tm_1/	GPCR-rhodopsin:NA	FALSE	3.3009617743584	Nvec_vc1.1_XM_032367288.2	GATA2/GATA3	GATA.HG1.8:GATA1/GATA2/GATA3	ARCH7_GATA2_GATA3_Gata4	55.978439170084	0.937480064539537	Fox	Fox+Elav
Nvec_vc1.1_XM_001624115.3	7tm_1/	GPCR-rhodopsin:NA	FALSE	3.3009617743584	Nvec_vc1.1_XM_032369367.2	ASCL4	HLH.HG1.44:ASCL3/ASCL4/ASCL5	ARCH2076_HLH_PTF1A_Ptf1a	109.460203497856	0.951769552459504	Fox	Fox
Nvec_vc1.1_XM_001624755.3	FUN14/	FUN14 domain-containing protein 1	FALSE	21.1565649514563	Nvec_vc1.1_XM_032375349.2	""	HLH.HG2.2:like:HES1/HES2/HES3/HES4/HES5/HES6/HES7:likeclu:13	ARCH1610_HLH_Tcf4	0.184758062983215	0.910131440212069	Fox	Fox+Elav+Ncol
Nvec_vc1.1_XM_001624807.3	L51_S25_CI-B8/	28S ribosomal protein S25, mitochondrial	FALSE	68.7899744720432	Nvec_vc1.1_XM_048729815.1	ZFP42	zf-C2H2.HG12.2:YY1/YY2/ZFP42	ARCH458_ZFP42_YY1	35.7824540651801	0.875573627932648	Fox	Fox+Elav+Ncol
Nvec_vc1.1_XM_001625109.3	SINE_SIX3/SINE_SIX5	Homeodomains.HG6.4:SINE_SIX3/SINE_SIX5	TRUE	77.4633237606476	Nvec_vc1.1_XM_032372264.2	SOX11/SOX12/SOX4	HMGbox_Sox.HG1.9:SOX11/SOX12/SOX4	ARCH768_Sox17	411.17351722271	0.89271533417384	Fox	Fox
Nvec_vc1.1_XM_001625346.3	HSP70/	Epididymis secretory sperm binding protein Li 89n	FALSE	269.095732345853	Nvec_vc1.1_XM_032387167.2	FOXD3	Forkhead.HG1.16:FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3/FOXF1/FOXF2/FOXH1/FOXQ1	ARCH1922_Forkhead_FOXR2	17.876250944524	0.922515844834232	Fox	Fox+Elav+Ncol
Nvec_vc1.1_XM_001625377.3	Peptidase_S8/P_proprotein/	Neuroendocrine convertase 1	FALSE	151.904445476155	Nvec_vc1.1_XM_032367288.2	GATA2/GATA3	GATA.HG1.8:GATA1/GATA2/GATA3	ARCH7_GATA2_GATA3_Gata4	55.978439170084	0.933854957087669	Fox	Fox+Elav+Ncol
Nvec_vc1.1_XM_001625377.3	Peptidase_S8/P_proprotein/	Neuroendocrine convertase 1	FALSE	151.904445476155	Nvec_vc1.1_XM_032373618.2	""	Homeodomains.HG7.3:like:ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8/ANTP_NKX3-1/ANTP_NKX3-2:likeclu:5/8/10/12	ARCH1122_Homeodomains_NKX2_8_Abd_B	58.5707923342941	0.814021059472693	Fox	Fox+Elav+Ncol
Nvec_vc1.1_XM_001625696.3	""	""	FALSE	190.52565221968	Nvec_vc1.1_XM_032369367.2	ASCL4	HLH.HG1.44:ASCL3/ASCL4/ASCL5	ARCH2076_HLH_PTF1A_Ptf1a	109.460203497856	0.830254160365282	Fox	Fox+Elav
Nvec_vc1.1_XM_001625696.3	""	""	FALSE	190.52565221968	Nvec_vc1.1_XM_032374864.2	islike:ANTP_BARX1/ANTP_BARX2	Homeodomains.HG4.9:ANTP_BARX1/ANTP_BARX2	ARCH1437_islike_ANTP_BARX1_ANTP_BARX2_LBX2	39.8610218114569	0.845668781631841	Fox	Fox+Elav
Nvec_vc1.1_XM_001625888.3	Cofilin_ADF/	Glia maturation factor beta	FALSE	59.4927607761511	Nvec_vc1.1_XM_001638266.3	CREBL2	bZIP.HG5.0:CREBL2	ARCH704_CREBL2_CG18619	305.841963566615	0.871564395546841	Fox	Fox
Nvec_vc1.1_XM_001626023.3	F420_oxidored/P5CR_dimer/	Pyrroline-5-carboxylate reductase 2	FALSE	17.9093522546313	Nvec_vc1.1_XM_032363992.2	POU_POU4F1/POU_POU4F2/POU_POU4F3	Homeodomains.HG19.0:POU_POU4F1/POU_POU4F2/POU_POU4F3	ARCH1678_POU3F2_POU3F1_POU3F4_POU3F3	81.9410009789932	0.91168005351057	Fox	Fox+Elav
Nvec_vc1.1_XM_001626023.3	F420_oxidored/P5CR_dimer/	Pyrroline-5-carboxylate reductase 2	FALSE	17.9093522546313	Nvec_vc1.1_XM_032375349.2	""	HLH.HG2.2:like:HES1/HES2/HES3/HES4/HES5/HES6/HES7:likeclu:13	ARCH1610_HLH_Tcf4	0.184758062983215	0.9027649130621	Fox	Fox+Elav
Nvec_vc1.1_XM_001626025.3	UQ_con/	Ubiquitin-conjugating enzyme E2E 1 (UBC4/5 homolog, yeast)	FALSE	14.3334305734769	Nvec_vc1.1_XM_032367288.2	GATA2/GATA3	GATA.HG1.8:GATA1/GATA2/GATA3	ARCH7_GATA2_GATA3_Gata4	55.978439170084	0.87994244613292	Fox	Fox+Elav+Ncol
Nvec_vc1.1_XM_001626025.3	UQ_con/	Ubiquitin-conjugating enzyme E2E 1 (UBC4/5 homolog, yeast)	FALSE	14.3334305734769	Nvec_vc1.1_XM_032369367.2	ASCL4	HLH.HG1.44:ASCL3/ASCL4/ASCL5	ARCH2076_HLH_PTF1A_Ptf1a	109.460203497856	0.878906235189334	Fox	Fox+Elav+Ncol
