target_gene	target_pfam	target_name	tf	target_tpm	tf_gene	tf_pfam	tf_name	motif	tf_tpm	cor	reporterline	lines
Nvec_NVE21642	""	""	FALSE	67.2102982340352	Nvec_vc1.1_XM_032367288.2	GATA2/GATA3	GATA.HG1.8:GATA1/GATA2/GATA3	ARCH7_GATA2_GATA3_Gata4	166.154347710771	0.873063242754031	Elav	Elav
Nvec_NVE21642	""	""	FALSE	67.2102982340352	Nvec_vc1.1_XM_032377897.2	ETV1/ETV4/ETV5	Ets.HG1.10:ETV1/ETV4/ETV5	ARCH346_Ets_GABPA_ELK4_ELK1_Elk1	94.2449647361665	0.843228821489714	Elav	Elav
Nvec_NVE21642	""	""	FALSE	67.2102982340352	Nvec_vc1.1_XM_048724319.1	FOXD3	Forkhead.HG1.16:FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3/FOXF1/FOXF2/FOXH1/FOXQ1	ARCH1865_FOXD3_bin	385.773123342748	0.905522455711374	Elav	Elav
Nvec_NVE21804	""	""	FALSE	191.235839419046	Nvec_vc1.1_XM_032375349.2	""	HLH.HG2.2:like:HES1/HES2/HES3/HES4/HES5/HES6/HES7:likeclu:13	ARCH1610_HLH_Tcf4	1.385250680732	0.932148959051564	Elav	Elav+Ncol
Nvec_NVE22301	""	""	FALSE	208.116552238182	Nvec_vc1.1_XM_032367288.2	GATA2/GATA3	GATA.HG1.8:GATA1/GATA2/GATA3	ARCH7_GATA2_GATA3_Gata4	166.154347710771	0.8227426531903	Elav	Elav
Nvec_NVE22301	""	""	FALSE	208.116552238182	Nvec_vc1.1_XM_032374864.2	islike:ANTP_BARX1/ANTP_BARX2	Homeodomains.HG4.9:ANTP_BARX1/ANTP_BARX2	ARCH1437_islike_ANTP_BARX1_ANTP_BARX2_LBX2	84.6513450356402	0.850305272009599	Elav	Elav
Nvec_NVE22436	""	""	FALSE	0.177096036646745	Nvec_vc1.1_XM_001630336.3	NR2E1	zf-C4_Nuclear_receptors.HG1.29:NR2E1/NR2E3	ARCH157_NR2E1_Nr2e1_tll	11.8986168324249	0.819417145182088	Elav	Elav
Nvec_NVE24307	""	""	FALSE	84.3808672472503	Nvec_vc1.1_XM_032367288.2	GATA2/GATA3	GATA.HG1.8:GATA1/GATA2/GATA3	ARCH7_GATA2_GATA3_Gata4	166.154347710771	0.935612732307619	Elav	Elav
Nvec_NVE24623	""	""	FALSE	308.931922037907	Nvec_vc1.1_XM_032377897.2	ETV1/ETV4/ETV5	Ets.HG1.10:ETV1/ETV4/ETV5	ARCH346_Ets_GABPA_ELK4_ELK1_Elk1	94.2449647361665	0.878895710430337	Elav	Elav
Nvec_NVE2625	""	""	FALSE	168.417180809487	Nvec_vc1.1_XM_032375349.2	""	HLH.HG2.2:like:HES1/HES2/HES3/HES4/HES5/HES6/HES7:likeclu:13	ARCH1610_HLH_Tcf4	1.385250680732	0.898895999181863	Elav	Elav+Ncol
Nvec_NVE2830	""	""	FALSE	34.0519475397379	Nvec_vc1.1_XM_032367288.2	GATA2/GATA3	GATA.HG1.8:GATA1/GATA2/GATA3	ARCH7_GATA2_GATA3_Gata4	166.154347710771	0.959509314192643	Elav	Elav
Nvec_NVE3196	""	""	FALSE	38.7587977780444	Nvec_vc1.1_XM_032367288.2	GATA2/GATA3	GATA.HG1.8:GATA1/GATA2/GATA3	ARCH7_GATA2_GATA3_Gata4	166.154347710771	0.860208440696828	Elav	Elav
Nvec_NVE4974	DUF4500/	Small integral membrane protein 8	FALSE	309.062781113664	Nvec_vc1.1_XM_048729815.1	ZFP42	zf-C2H2.HG12.2:YY1/YY2/ZFP42	ARCH458_ZFP42_YY1	40.5467540442669	0.805952177296179	Elav	Elav+Fox+Ncol
Nvec_NVE515	""	""	FALSE	83.2995831008509	Nvec_vc1.1_XM_001633894.3	TFAP2A/TFAP2B/TFAP2C/TFAP2D/TFAP2E	AP-2.HG1.0:TFAP2A/TFAP2B/TFAP2C/TFAP2D/TFAP2E	ARCH286_AP_2_Tfap2a_TFAP2C	86.5731653223355	0.833857831572309	Elav	Elav+Fox
Nvec_NVE515	""	""	FALSE	83.2995831008509	Nvec_vc1.1_XM_032367288.2	GATA2/GATA3	GATA.HG1.8:GATA1/GATA2/GATA3	ARCH7_GATA2_GATA3_Gata4	166.154347710771	0.894391971323769	Elav	Elav
Nvec_NVE5454	""	""	FALSE	32.475674679564	Nvec_vc1.1_XM_032374864.2	islike:ANTP_BARX1/ANTP_BARX2	Homeodomains.HG4.9:ANTP_BARX1/ANTP_BARX2	ARCH1437_islike_ANTP_BARX1_ANTP_BARX2_LBX2	84.6513450356402	0.884378204045719	Elav	Elav
Nvec_NVE5783	""	""	FALSE	15.5384416794056	Nvec_vc1.1_XM_032380334.2	islike:RFX6	RFX.HG1.0:RFX4/RFX6/RFX8	ARCH467_islike_RFX6_Rfx	3.95203401540101	0.890651388199666	Elav	Elav+Fox+Ncol
Nvec_NVE7958	""	""	FALSE	157.005742797027	Nvec_vc1.1_XM_032367288.2	GATA2/GATA3	GATA.HG1.8:GATA1/GATA2/GATA3	ARCH7_GATA2_GATA3_Gata4	166.154347710771	0.905265823314604	Elav	Elav
Nvec_NVE8182	""	""	FALSE	23.7941727803178	Nvec_vc1.1_XM_032363992.2	POU_POU4F1/POU_POU4F2/POU_POU4F3	Homeodomains.HG19.0:POU_POU4F1/POU_POU4F2/POU_POU4F3	ARCH1678_POU3F2_POU3F1_POU3F4_POU3F3	121.68020844738	0.931438363568553	Elav	Elav+Fox+Ncol
Nvec_NVE8198	""	""	FALSE	12.6138894861292	Nvec_vc1.1_XM_001647471.3	PRD_CRX/PRD_OTX1/PRD_OTX2	Homeodomains.HG2.45:PRD_CRX/PRD_OTX1/PRD_OTX2	ARCH1134_prd	35.5931192635513	0.802810585413824	Elav	Elav
Nvec_NVE8198	""	""	FALSE	12.6138894861292	Nvec_vc1.1_XM_032377897.2	ETV1/ETV4/ETV5	Ets.HG1.10:ETV1/ETV4/ETV5	ARCH346_Ets_GABPA_ELK4_ELK1_Elk1	94.2449647361665	0.840521607501807	Elav	Elav
Nvec_NVE8198	""	""	FALSE	12.6138894861292	Nvec_vc1.1_XM_048724319.1	FOXD3	Forkhead.HG1.16:FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3/FOXF1/FOXF2/FOXH1/FOXQ1	ARCH1865_FOXD3_bin	385.773123342748	0.918985678338834	Elav	Elav
Nvec_NVE970	""	""	FALSE	8.29296444143053	Nvec_vc1.1_XM_032367288.2	GATA2/GATA3	GATA.HG1.8:GATA1/GATA2/GATA3	ARCH7_GATA2_GATA3_Gata4	166.154347710771	0.839740781264997	Elav	Elav+Fox
Nvec_v1g103920	""	""	FALSE	1.0601789550765	Nvec_vc1.1_XM_032373618.2	""	Homeodomains.HG7.3:like:ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8/ANTP_NKX3-1/ANTP_NKX3-2:likeclu:5/8/10/12	ARCH1122_Homeodomains_NKX2_8_Abd_B	230.700174121861	0.823221410255736	Elav	Elav+Ncol
Nvec_v1g131067	Ribosomal_L30/	39S ribosomal protein L30, mitochondrial	FALSE	102.679542465211	Nvec_vc1.1_XM_048729815.1	ZFP42	zf-C2H2.HG12.2:YY1/YY2/ZFP42	ARCH458_ZFP42_YY1	40.5467540442669	0.854059153177253	Elav	Elav+Fox+Ncol
Nvec_v1g160811	""	""	FALSE	385.773123342748	Nvec_vc1.1_XM_032367288.2	GATA2/GATA3	GATA.HG1.8:GATA1/GATA2/GATA3	ARCH7_GATA2_GATA3_Gata4	166.154347710771	0.838435126972979	Elav	Elav+Fox+Ncol
Nvec_v1g196131	SNF/	Sodium-dependent neutral amino acid transporter SLC6A17	FALSE	60.0794255232379	Nvec_vc1.1_XM_032387167.2	FOXD3	Forkhead.HG1.16:FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3/FOXF1/FOXF2/FOXH1/FOXQ1	ARCH1922_Forkhead_FOXR2	15.022453733472	0.910603615322064	Elav	Elav+Fox+Ncol
Nvec_v1g210540	ASCL1/ASCL2	HLH.HG1.45:ASCL1/ASCL2	FALSE	188.647174012249	Nvec_vc1.1_XM_032367288.2	GATA2/GATA3	GATA.HG1.8:GATA1/GATA2/GATA3	ARCH7_GATA2_GATA3_Gata4	166.154347710771	0.863253968404671	Elav	Elav
Nvec_v1g210540	ASCL1/ASCL2	HLH.HG1.45:ASCL1/ASCL2	FALSE	188.647174012249	Nvec_vc1.1_XM_032377897.2	ETV1/ETV4/ETV5	Ets.HG1.10:ETV1/ETV4/ETV5	ARCH346_Ets_GABPA_ELK4_ELK1_Elk1	94.2449647361665	0.812483689120335	Elav	Elav
Nvec_v1g214208	7tm_1/	GPCR-rhodopsin:NA	FALSE	37.0656569534139	Nvec_vc1.1_XM_001633894.3	TFAP2A/TFAP2B/TFAP2C/TFAP2D/TFAP2E	AP-2.HG1.0:TFAP2A/TFAP2B/TFAP2C/TFAP2D/TFAP2E	ARCH286_AP_2_Tfap2a_TFAP2C	86.5731653223355	0.937062658659718	Elav	Elav+Fox
Nvec_v1g237880	""	""	FALSE	248.386490570205	Nvec_vc1.1_XM_001633894.3	TFAP2A/TFAP2B/TFAP2C/TFAP2D/TFAP2E	AP-2.HG1.0:TFAP2A/TFAP2B/TFAP2C/TFAP2D/TFAP2E	ARCH286_AP_2_Tfap2a_TFAP2C	86.5731653223355	0.978348215469752	Elav	Elav
Nvec_v1g237880	""	""	FALSE	248.386490570205	Nvec_vc1.1_XM_001647471.3	PRD_CRX/PRD_OTX1/PRD_OTX2	Homeodomains.HG2.45:PRD_CRX/PRD_OTX1/PRD_OTX2	ARCH1134_prd	35.5931192635513	0.888923410489621	Elav	Elav
Nvec_v1g237880	""	""	FALSE	248.386490570205	Nvec_vc1.1_XM_032367288.2	GATA2/GATA3	GATA.HG1.8:GATA1/GATA2/GATA3	ARCH7_GATA2_GATA3_Gata4	166.154347710771	0.94388913421534	Elav	Elav
Nvec_v1g238275	""	""	FALSE	54.6465875749004	Nvec_vc1.1_XM_032375349.2	""	HLH.HG2.2:like:HES1/HES2/HES3/HES4/HES5/HES6/HES7:likeclu:13	ARCH1610_HLH_Tcf4	1.385250680732	0.933434598930269	Elav	Elav+Fox+Ncol
Nvec_v1g238875	""	""	FALSE	249.421178730369	Nvec_vc1.1_XM_032367288.2	GATA2/GATA3	GATA.HG1.8:GATA1/GATA2/GATA3	ARCH7_GATA2_GATA3_Gata4	166.154347710771	0.950945624992053	Elav	Elav+Fox
Nvec_v1g238875	""	""	FALSE	249.421178730369	Nvec_vc1.1_XM_032373618.2	""	Homeodomains.HG7.3:like:ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8/ANTP_NKX3-1/ANTP_NKX3-2:likeclu:5/8/10/12	ARCH1122_Homeodomains_NKX2_8_Abd_B	230.700174121861	0.853071308722902	Elav	Elav
Nvec_v1g238875	""	""	FALSE	249.421178730369	Nvec_vc1.1_XM_032377897.2	ETV1/ETV4/ETV5	Ets.HG1.10:ETV1/ETV4/ETV5	ARCH346_Ets_GABPA_ELK4_ELK1_Elk1	94.2449647361665	0.97704909400485	Elav	Elav+Fox
Nvec_v1g239768	""	""	FALSE	30.6892412285233	Nvec_vc1.1_XM_032367288.2	GATA2/GATA3	GATA.HG1.8:GATA1/GATA2/GATA3	ARCH7_GATA2_GATA3_Gata4	166.154347710771	0.923057173717454	Elav	Elav
Nvec_v1g239768	""	""	FALSE	30.6892412285233	Nvec_vc1.1_XM_032373619.2	""	Homeodomains.HG7.3:like:ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8/ANTP_NKX3-1/ANTP_NKX3-2:likeclu:5/8/10/12	ARCH63_HOXD11	0.823775043272784	0.840822034213372	Elav	Elav
Nvec_v1g241280	""	""	FALSE	21.61898386129	Nvec_vc1.1_XM_032367288.2	GATA2/GATA3	GATA.HG1.8:GATA1/GATA2/GATA3	ARCH7_GATA2_GATA3_Gata4	166.154347710771	0.8607698423314	Elav	Elav
Nvec_v1g241280	""	""	FALSE	21.61898386129	Nvec_vc1.1_XM_032377897.2	ETV1/ETV4/ETV5	Ets.HG1.10:ETV1/ETV4/ETV5	ARCH346_Ets_GABPA_ELK4_ELK1_Elk1	94.2449647361665	0.901523573953621	Elav	Elav
Nvec_v1g241280	""	""	FALSE	21.61898386129	Nvec_vc1.1_XM_048724319.1	FOXD3	Forkhead.HG1.16:FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3/FOXF1/FOXF2/FOXH1/FOXQ1	ARCH1865_FOXD3_bin	385.773123342748	0.828992905043243	Elav	Elav+Fox
Nvec_v1g242538	""	""	FALSE	58.9068145315763	Nvec_vc1.1_XM_032381270.2	zf-C2H2/zf-C2H2/zf-H2C2_2/zf-H2C2_2/	Transcriptional repressor scratch 1	ARCH1687_zf_C2H2_SCRT1_SCRT2	72.5241361996938	-0.809115508357788	Elav	Elav+Fox+Ncol
Nvec_v1g244904	""	""	FALSE	8.88606132473595	Nvec_vc1.1_XM_001630336.3	NR2E1	zf-C4_Nuclear_receptors.HG1.29:NR2E1/NR2E3	ARCH157_NR2E1_Nr2e1_tll	11.8986168324249	0.942326735072697	Elav	Elav
Nvec_v1g244904	""	""	FALSE	8.88606132473595	Nvec_vc1.1_XM_001647471.3	PRD_CRX/PRD_OTX1/PRD_OTX2	Homeodomains.HG2.45:PRD_CRX/PRD_OTX1/PRD_OTX2	ARCH1134_prd	35.5931192635513	0.958009229704446	Elav	Elav
Nvec_v1g246107	""	""	FALSE	169.819804323191	Nvec_vc1.1_XM_032367288.2	GATA2/GATA3	GATA.HG1.8:GATA1/GATA2/GATA3	ARCH7_GATA2_GATA3_Gata4	166.154347710771	0.931881955505896	Elav	Elav
Nvec_vc1.1_XM_001621716.3	DSPc/	Y_phosphatase:like:DUSP1/DUSP4/DUSP5:likeclu:6	FALSE	24.7155556607679	Nvec_vc1.1_XM_048729815.1	ZFP42	zf-C2H2.HG12.2:YY1/YY2/ZFP42	ARCH458_ZFP42_YY1	40.5467540442669	0.811436428227302	Elav	Elav+Fox+Ncol
Nvec_vc1.1_XM_001621809.3	Metallophos/	Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform	FALSE	166.377648461745	Nvec_vc1.1_XM_001630336.3	NR2E1	zf-C4_Nuclear_receptors.HG1.29:NR2E1/NR2E3	ARCH157_NR2E1_Nr2e1_tll	11.8986168324249	0.810189763683586	Elav	Elav+Fox+Ncol
Nvec_vc1.1_XM_001622225.3	RRM_1/	RRM:like:SRSF3/SRSF7:likeclu:16	FALSE	82.7746927466517	Nvec_vc1.1_XM_032374352.2	""	Forkhead.HG2.3:NA	ARCH868_Forkhead_fd102C	8.29478688344187	0.861825568170095	Elav	Elav
Nvec_vc1.1_XM_001622279.3	ELO/	Elongation of very long chain fatty acids protein	FALSE	15.0680332455166	Nvec_vc1.1_XM_001625109.3	SINE_SIX3/SINE_SIX5	Homeodomains.HG6.4:SINE_SIX3/SINE_SIX5	ARCH1235_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_ANTP_MNX1_SINE_SIX3_SINE_SIX5_PHOX2B_PHOX2A_PROP1_bsh_CG11294_CG5369_ALX1_PRRX1_CG9876_Optix	79.9043187550898	0.825548231784424	Elav	Elav+Fox
Nvec_vc1.1_XM_001622889.3	Ras/	RAS-like, estrogen-regulated, growth inhibitor	FALSE	28.1977517456336	Nvec_vc1.1_XM_032367288.2	GATA2/GATA3	GATA.HG1.8:GATA1/GATA2/GATA3	ARCH7_GATA2_GATA3_Gata4	166.154347710771	0.941843277621984	Elav	Elav
Nvec_vc1.1_XM_001623507.3	GDI/	Rab GDP dissociation inhibitor alpha	FALSE	161.694997875483	Nvec_vc1.1_XM_032367288.2	GATA2/GATA3	GATA.HG1.8:GATA1/GATA2/GATA3	ARCH7_GATA2_GATA3_Gata4	166.154347710771	0.946498262796919	Elav	Elav+Fox+Ncol
Nvec_vc1.1_XM_001623523.3	CDP-OH_P_transf/	Selenoprotein I	FALSE	58.9062819345075	Nvec_vc1.1_XM_001627662.3	E2F4/E2F5	E2F_TDP.HG1.0:E2F4/E2F5	ARCH664_E2F7_E2F8_E2F4_E2F5_E2F2_E2F3	10.9561015645338	0.872833003106045	Elav	Elav+Fox+Ncol
Nvec_vc1.1_XM_001623716.3	Histone/	Histone H3	FALSE	385.773123342748	Nvec_vc1.1_XM_032377897.2	ETV1/ETV4/ETV5	Ets.HG1.10:ETV1/ETV4/ETV5	ARCH346_Ets_GABPA_ELK4_ELK1_Elk1	94.2449647361665	0.836227491677483	Elav	Elav+Fox+Ncol
Nvec_vc1.1_XM_001623734.3	SIR2.HG4.0:SIRT1	SIR2:SIRT1	FALSE	13.8442152724819	Nvec_vc1.1_XM_032363859.2	FOXP1/FOXP2/FOXP3/FOXP4	Forkhead.HG4.0:FOXP1/FOXP2/FOXP3/FOXP4	ARCH1479_FOXP1_FOXP2_FOXP3_FOXP4_zf_C2H2_FoxP_Aef1	9.99904972539894	0.838727322400455	Elav	Elav+Fox+Ncol
Nvec_vc1.1_XM_001623756.3	PAM2/	Polyadenylate-binding protein-interacting protein 2B	FALSE	385.773123342748	Nvec_vc1.1_XM_032375349.2	""	HLH.HG2.2:like:HES1/HES2/HES3/HES4/HES5/HES6/HES7:likeclu:13	ARCH1610_HLH_Tcf4	1.385250680732	0.889813998469958	Elav	Elav+Fox+Ncol
Nvec_vc1.1_XM_001623759.3	7tm_1/	GPCR-rhodopsin:like:ADORA2B:likeclu:11	FALSE	16.4391758055704	Nvec_vc1.1_XM_001633894.3	TFAP2A/TFAP2B/TFAP2C/TFAP2D/TFAP2E	AP-2.HG1.0:TFAP2A/TFAP2B/TFAP2C/TFAP2D/TFAP2E	ARCH286_AP_2_Tfap2a_TFAP2C	86.5731653223355	0.959048549011039	Elav	Elav
Nvec_vc1.1_XM_001623766.3	GPCR-rhodopsin.HG1.19:GPR26/GPR78	GPCR-rhodopsin:GPR26/GPR78	FALSE	51.6207590917625	Nvec_vc1.1_XM_032367288.2	GATA2/GATA3	GATA.HG1.8:GATA1/GATA2/GATA3	ARCH7_GATA2_GATA3_Gata4	166.154347710771	0.814934049825491	Elav	Elav
Nvec_vc1.1_XM_001624115.3	7tm_1/	GPCR-rhodopsin:NA	FALSE	42.0648724810827	Nvec_vc1.1_XM_001633894.3	TFAP2A/TFAP2B/TFAP2C/TFAP2D/TFAP2E	AP-2.HG1.0:TFAP2A/TFAP2B/TFAP2C/TFAP2D/TFAP2E	ARCH286_AP_2_Tfap2a_TFAP2C	86.5731653223355	0.976466969910311	Elav	Elav
Nvec_vc1.1_XM_001624115.3	7tm_1/	GPCR-rhodopsin:NA	FALSE	42.0648724810827	Nvec_vc1.1_XM_032367288.2	GATA2/GATA3	GATA.HG1.8:GATA1/GATA2/GATA3	ARCH7_GATA2_GATA3_Gata4	166.154347710771	0.937480064539537	Elav	Elav+Fox
Nvec_vc1.1_XM_001624387.3	Ras/	RAS-like, estrogen-regulated, growth inhibitor	FALSE	16.3243256546262	Nvec_vc1.1_XM_032367288.2	GATA2/GATA3	GATA.HG1.8:GATA1/GATA2/GATA3	ARCH7_GATA2_GATA3_Gata4	166.154347710771	0.880811162770513	Elav	Elav
Nvec_vc1.1_XM_001624474.3	""	Follistatin-related protein 5	FALSE	22.1035707593916	Nvec_vc1.1_XM_032374864.2	islike:ANTP_BARX1/ANTP_BARX2	Homeodomains.HG4.9:ANTP_BARX1/ANTP_BARX2	ARCH1437_islike_ANTP_BARX1_ANTP_BARX2_LBX2	84.6513450356402	0.83229601869165	Elav	Elav
Nvec_vc1.1_XM_001624755.3	FUN14/	FUN14 domain-containing protein 1	FALSE	28.4382376783989	Nvec_vc1.1_XM_032375349.2	""	HLH.HG2.2:like:HES1/HES2/HES3/HES4/HES5/HES6/HES7:likeclu:13	ARCH1610_HLH_Tcf4	1.385250680732	0.910131440212069	Elav	Elav+Fox+Ncol
Nvec_vc1.1_XM_001624807.3	L51_S25_CI-B8/	28S ribosomal protein S25, mitochondrial	FALSE	76.412120361337	Nvec_vc1.1_XM_048729815.1	ZFP42	zf-C2H2.HG12.2:YY1/YY2/ZFP42	ARCH458_ZFP42_YY1	40.5467540442669	0.875573627932648	Elav	Elav+Fox+Ncol
Nvec_vc1.1_XM_001624950.3	""	""	FALSE	148.373863053278	Nvec_vc1.1_XM_032367288.2	GATA2/GATA3	GATA.HG1.8:GATA1/GATA2/GATA3	ARCH7_GATA2_GATA3_Gata4	166.154347710771	0.9185094796336	Elav	Elav
Nvec_vc1.1_XM_001625050.3	HlyIII/	Progestin and adipoQ receptor family member V	FALSE	6.57651061909467	Nvec_vc1.1_XM_001634550.3	""	HLH.HG2.5:like:HES1/HES2/HES3/HES4/HES5/HES6/HES7:likeclu:13	ARCH691_HLH_TCF3	0.247109710743962	0.838188020542925	Elav	Elav+Ncol
Nvec_vc1.1_XM_001625346.3	HSP70/	Epididymis secretory sperm binding protein Li 89n	FALSE	245.053936054136	Nvec_vc1.1_XM_032387167.2	FOXD3	Forkhead.HG1.16:FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3/FOXF1/FOXF2/FOXH1/FOXQ1	ARCH1922_Forkhead_FOXR2	15.022453733472	0.922515844834232	Elav	Elav+Fox+Ncol
Nvec_vc1.1_XM_001625377.3	Peptidase_S8/P_proprotein/	Neuroendocrine convertase 1	FALSE	312.844400389716	Nvec_vc1.1_XM_032367288.2	GATA2/GATA3	GATA.HG1.8:GATA1/GATA2/GATA3	ARCH7_GATA2_GATA3_Gata4	166.154347710771	0.933854957087669	Elav	Elav+Fox+Ncol
Nvec_vc1.1_XM_001625377.3	Peptidase_S8/P_proprotein/	Neuroendocrine convertase 1	FALSE	312.844400389716	Nvec_vc1.1_XM_032369367.2	ASCL4	HLH.HG1.44:ASCL3/ASCL4/ASCL5	ARCH2076_HLH_PTF1A_Ptf1a	385.773123342748	0.893087542410877	Elav	Elav
Nvec_vc1.1_XM_001625377.3	Peptidase_S8/P_proprotein/	Neuroendocrine convertase 1	FALSE	312.844400389716	Nvec_vc1.1_XM_032373618.2	""	Homeodomains.HG7.3:like:ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8/ANTP_NKX3-1/ANTP_NKX3-2:likeclu:5/8/10/12	ARCH1122_Homeodomains_NKX2_8_Abd_B	230.700174121861	0.814021059472693	Elav	Elav+Fox+Ncol
Nvec_vc1.1_XM_001625696.3	""	""	FALSE	284.337998728792	Nvec_vc1.1_XM_032369367.2	ASCL4	HLH.HG1.44:ASCL3/ASCL4/ASCL5	ARCH2076_HLH_PTF1A_Ptf1a	385.773123342748	0.830254160365282	Elav	Elav+Fox
Nvec_vc1.1_XM_001625696.3	""	""	FALSE	284.337998728792	Nvec_vc1.1_XM_032374864.2	islike:ANTP_BARX1/ANTP_BARX2	Homeodomains.HG4.9:ANTP_BARX1/ANTP_BARX2	ARCH1437_islike_ANTP_BARX1_ANTP_BARX2_LBX2	84.6513450356402	0.845668781631841	Elav	Elav+Fox
Nvec_vc1.1_XM_001626023.3	F420_oxidored/P5CR_dimer/	Pyrroline-5-carboxylate reductase 2	FALSE	17.1303829352515	Nvec_vc1.1_XM_032363992.2	POU_POU4F1/POU_POU4F2/POU_POU4F3	Homeodomains.HG19.0:POU_POU4F1/POU_POU4F2/POU_POU4F3	ARCH1678_POU3F2_POU3F1_POU3F4_POU3F3	121.68020844738	0.91168005351057	Elav	Elav+Fox
